username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
RuaanZera,False,889,"History is repeating. Just like in 2017, a huge trading group is pumping the price of $BTC and $eth on #Binance. They will soon dump it and short it. $xrp https://t.co/v1I9esp9nT https://t.co/18nxAfXACi",2020-12-30 23:38:05+00:00,Argentina,0,0,0,https://twitter.com/RuaanZera/status/1344427568339034115,['Binance']
jonnycodz,False,317,not sure if its such a good idea to be buying $BTC right now lols,2020-12-30 23:44:42+00:00,Argentina,1,0,0,https://twitter.com/jonnycodz/status/1344429234295627776,[]
John___Dollar,False,1937,"@panosmek If XRP is decentralized, why the price drops if SEC sues Ripple a private company?

 Do you think the price of Bitcoin will drop if someone sues Satoshi Nakamoto? https://t.co/E9FQCVyowO",2020-12-30 13:50:55+00:00,Argentina,0,1,2,https://twitter.com/John___Dollar/status/1344279803810230273,[]
plancton0618,False,1322,Check my other analysis on @tradingview ☁️🦐 and telegram $USDT $BTC #USDT #BTC $BTCUSDT #BTCUSDT #fibonacci #bitcointrading #cryptocurrencies #cryptotrading #bitcoinprice #binance #BTC #defi #cryptonews https://t.co/jfssrU1m9Y,2020-12-29 06:42:32+00:00,Argentina,0,0,0,https://twitter.com/plancton0618/status/1343809610864619520,"['USDT', 'BTC', 'BTCUSDT', 'fibonacci', 'bitcointrading', 'cryptocurrencies', 'cryptotrading', 'bitcoinprice', 'binance', 'BTC', 'defi', 'cryptonews']"
BONTESA_,False,11741,@MarkHannaBTC It’s all part of the plan. Nothing to worry about. People who hold $btc should worry. 1.4trillion case isn’t small LOL,2020-12-30 23:43:45+00:00,Argentina,1,0,0,https://twitter.com/BONTESA_/status/1344428994284949508,[]
khietan511,False,1072,"• The 600 millionth transaction was recorded on the $BTC blockchain
• SEC vs. $XRP case: Initial pretrial conference set for February 22
• #Bitcoin reached a new ATH of over $28,5k.
Long it with @CCAI_Official smart order!
$CCAI $DCFI $SRM $SOL
https://t.co/v5BAxVUT6t",2020-12-30 23:51:06+00:00,Argentina,0,0,0,https://twitter.com/khietan511/status/1344430845101150209,['Bitcoin']
Iwearbear,False,458,"@Markwu_crypto @NomadAverage @OhhAudie @camelanton @Tradermayne If bitcoins better, all the money will flow there. If ethereum has some eventual use case people will just buy a bit to use it then the remaining or profits will go back into Bitcoin.",2020-12-30 23:59:50+00:00,Argentina,1,0,0,https://twitter.com/Iwearbear/status/1344433041410670592,[]
globoy_keith,False,1264,i been tryna tell ya’ll bout bitcoin for the last 2-3 years when the shit was 4-5k,2020-12-26 23:02:59+00:00,Mexico,1,0,0,https://twitter.com/globoy_keith/status/1342969185434030087,[]
LJWCrypto,False,13,Bitcoin Bearish Divergence  - #BTCUSD chart https://t.co/Sp2HpxqLBT,2020-12-30 21:54:23+00:00,Argentina,0,0,0,https://twitter.com/LJWCrypto/status/1344401474059530240,['BTCUSD']
dearezkitha,False,3738,Satoshi Nakamoto never cashed out https://t.co/dZsAA4mtNS,2020-12-30 21:47:21+00:00,Argentina,0,0,1,https://twitter.com/dearezkitha/status/1344399702507208705,[]
mrgrauel,False,604,#Bitcoin Hype 2.0? I’d like it 😙,2020-11-17 18:24:05+00:00,Italy,0,0,1,https://twitter.com/mrgrauel/status/1328765872710750209,['Bitcoin']
easytradeusa,False,28,I declare myself a truly ignorant of what #Bitcoin is... For me is only a purely speculative asset. But here is and we have to learn to deal with. #BTCUSDT,2020-12-29 20:09:56+00:00,Argentina,0,0,0,https://twitter.com/easytradeusa/status/1344012800683814914,"['Bitcoin', 'BTCUSDT']"
Blake_Long,False,59,"@StuDoesAmerica #bitcoin keeps flirting with 20k. Why doesn’t it ever break?  I think once it does, it skyrockets.",2020-12-16 05:40:40+00:00,United States,0,0,0,https://twitter.com/Blake_Long/status/1339082999183323138,['bitcoin']
mir_btc,False,38437,"Am I allowed to sleep, #Bitcoin ?
I don't want to miss 30k 😛",2020-12-30 23:59:52+00:00,Argentina,8,2,78,https://twitter.com/mir_btc/status/1344433050399207429,['Bitcoin']
MrRussellDavis,True,61214,#Bitcoin hit $28.5K just a few minutes ago. https://t.co/hPmwzkiSTt,2020-12-30 06:51:34+00:00,Papua New Guinea,2,1,16,https://twitter.com/MrRussellDavis/status/1344174269400559616,['Bitcoin']
XuAndre2,False,91,"@saxena_puru “Blockchain has the potential to grow to be a bedrock of the worldwide record-keeping systems, but was launched just 10 years ago. It was created by the unknown persons behind the online cash currency bitcoin, under the pseudonym of Satoshi Nakamoto.” -",2020-12-30 05:54:13+00:00,Argentina,0,0,0,https://twitter.com/XuAndre2/status/1344159838067015681,[]
kevinbebee,False,267,"“We do expect interest rates to stay lower for longer and we expect inflation to remain contained,” said Sunitha Thomas

Good luck with that…. #Bitcoin

https://t.co/Hcq1j2WuiB",2020-12-30 23:58:12+00:00,Argentina,0,0,0,https://twitter.com/kevinbebee/status/1344432630658433024,['Bitcoin']
MonkeyDD21,False,325,Maybe 1k more up - BUT PLEASE STOP BUYING BTC - WAIT FOR PULLBACK AND TAKE PROFIT!!!. #BTC #BTCUSDT #Crypto #cryptocurrencies #cryptocurrency #Trading #TradingView #altcoins https://t.co/jIemgBLPEz,2020-12-29 17:35:33+00:00,Argentina,0,0,0,https://twitter.com/MonkeyDD21/status/1343973945922506759,"['BTC', 'BTCUSDT', 'Crypto', 'cryptocurrencies', 'cryptocurrency', 'Trading', 'TradingView', 'altcoins']"
sdorbala,False,189,@chamath Would love to see your wish come true and @JanetYellen reveals she is #SatoshiNakamoto,2020-12-30 15:47:48+00:00,Argentina,0,0,2,https://twitter.com/sdorbala/status/1344309219369996288,['SatoshiNakamoto']
morganmonoxide,False,4532,Investing in Bitcoin has changed my life!!!!,2020-07-04 02:44:25+00:00,Canada,1,0,7,https://twitter.com/morganmonoxide/status/1279244646636556288,[]
yassm_shasm,False,924,@chubbc89 Put it into some bitcoin or stocks,2020-12-22 03:23:46+00:00,Mexico,0,0,0,https://twitter.com/yassm_shasm/status/1341222872199684101,[]
ATL1seven,False,179,@TheGodofNews Once you get verified click the links and collect more free crypto through the coinbase app then exchange it for bitcoin,2020-12-19 01:36:37+00:00,Mexico,0,0,1,https://twitter.com/ATL1seven/status/1340108745091805186,[]
htfbtc,False,8,"@AndrisBtc @SmithSavaged26 @willcole @Frances_Coppola You know, for someone who writes about economic issues and was on Twitter in 2010, @Frances_Coppola REALLY missed out on bitcoin gainz.",2020-12-30 23:57:19+00:00,Argentina,0,0,0,https://twitter.com/htfbtc/status/1344432409509416961,[]
BitGuruB,False,1464,@GoingParabolic @tradingview You clearly need to stop drawing more lines in order for #bitcoin to go parabolic,2020-12-11 03:38:03+00:00,United Kingdom,0,0,0,https://twitter.com/BitGuruB/status/1337240202067193857,['bitcoin']
thespian77,False,675,If you’ve thought about buying into bitcoin or cryptocurrency now might be a good time. https://t.co/iFvax25N38,2020-03-13 02:33:54+00:00,Canada,1,0,2,https://twitter.com/thespian77/status/1238292172102918145,[]
cloakedcowboy,False,763,Yoooo @theestallion actually sent me some bitcoin through @cashapp let's go! Lol https://t.co/AowqULfiwt,2020-12-17 21:41:23+00:00,United States,0,0,2,https://twitter.com/cloakedcowboy/status/1339687156973973506,[]
camiicampb,False,1449,$btc hit 12k... $mara might hit that $7 PT tomorrow,2020-08-10 04:46:15+00:00,Mexico,1,0,4,https://twitter.com/camiicampb/status/1292683659200409601,[]
degen_rekt,False,211,"@PeterSchiff @JoshStefansky Just admit $btc is the way. Also, agreed with actions regarding emerging markets. Complete bullshit on buy precious metals at any price &amp; stock in any company that is involved with mining.",2020-12-30 23:39:57+00:00,Argentina,0,0,0,https://twitter.com/degen_rekt/status/1344428040680595459,[]
cheetah_attack,False,223,"1️⃣ Deposit your #stimulus check in an exchange (https://t.co/p82zpnFm9W bitrex, https://t.co/bisUeoGc1k, etc...) 2️⃣ buy $btc 3️⃣ let institutions build up your wealth! (#hodl) 4️⃣ enjoy your new wealth!

📈🚀🍻

*ideally daily gains will pay the bills
#btc #bitcoin",2020-12-30 23:38:59+00:00,Argentina,1,0,5,https://twitter.com/cheetah_attack/status/1344427795821244416,"['stimulus', 'hodl', 'btc', 'bitcoin']"
S0l_less,False,278,@Bitcoin #Bitcoin #BitcoinAndBlackAmerica I see $11000 in the near very near and soon future,2020-06-07 10:11:35+00:00,Mexico,0,0,0,https://twitter.com/S0l_less/status/1269572707638816769,"['Bitcoin', 'BitcoinAndBlackAmerica']"
Cliftonite187,False,3,@elonmusk Yes it is . I'm convinced you are satoshi Nakamoto,2020-12-30 00:05:43+00:00,Argentina,0,0,0,https://twitter.com/Cliftonite187/status/1344072135703191552,[]
AndrePiseco,False,472,"@WhalePanda Btc low $25k
Btc high $35k
top 5 by marketcap n/a
Biggest winner BTC
Biggest losser XRIP XRP
Biggest surprise: Rotschild is Satoshi Nakamoto 😂",2020-12-29 17:16:36+00:00,Argentina,0,0,0,https://twitter.com/AndrePiseco/status/1343969179733426176,[]
SALAH_LH2,False,286,#ADA USDT Opportunity to enter - #BTCUSDT chart https://t.co/w9wWguQF0i,2020-12-30 16:19:41+00:00,Argentina,0,0,0,https://twitter.com/SALAH_LH2/status/1344317241437818884,"['ADA', 'BTCUSDT']"
gratefuldude3,False,183,"$BTC the beast has awoken.

Time for my favorite GIF @Orion_gazer @mhopkins6 @TheBigThree32 @carterthomas 

8==========D~~~ https://t.co/JVRQ6vPS8j",2020-07-30 01:26:14+00:00,Mexico,0,0,0,https://twitter.com/gratefuldude3/status/1288647053325873154,[]
wo1tee,False,49,"So the billionaires can cement the fact that they own the planet in a way that nobody can take it from them - except for abolishing the whole monetary system of bitcoin, do I get that right? If you'd drop convertability from $ and € it's utopia. This end game is pure dystopia. https://t.co/zyQkpYNlhB",2020-12-23 11:51:35+00:00,France,0,0,0,https://twitter.com/wo1tee/status/1341713056540319744,[]
ncdc919,False,985,"Things are heating up in all corners of the financial world.

I feel like bull run is on the horizon 🐂 📈

$BTC $ATOM $LINK https://t.co/G4IPyOnzSV",2020-07-23 22:40:43+00:00,Mexico,1,0,2,https://twitter.com/ncdc919/status/1286431075997224961,[]
TheCryptoLeb,False,1028,"@scottmelker To All American exchangers :

 Shame on you.

You are an absolute centralized useless companies that have nothing to do with satoshi Nakamoto's holy message, delisting xrp and keep forcing people to sell their coins is a sort of dictatorship.

It's time to switch over 🇨🇳🇨🇳.",2020-12-30 00:16:32+00:00,Argentina,0,0,0,https://twitter.com/TheCryptoLeb/status/1344074856917311489,[]
0xseanmathew,False,2105,"The beauty of the agency business model is that it has monthly recurring revenue at a high margin

Essentially a cash machine. But what asset should you hold your cash in?

My plan for 2021 is to dump 100% of the my monthly profit (after reinvesting) into #Bitcoin",2020-12-24 00:54:14+00:00,Mexico,3,0,6,https://twitter.com/0xseanmathew/status/1341910020141809665,['Bitcoin']
phenomen_s,False,399,"@blockfolio Warren Buffet is from Omaha right? So Satoshi Nakamoto is ""anti Omaha stooks""",2020-12-29 15:58:33+00:00,Argentina,0,0,0,https://twitter.com/phenomen_s/status/1343949537442840581,[]
dedricpolite,False,2413,"@elonmusk other than bitcoin, gold and real estate what other store of value assets hedge against inflation?",2020-12-20 13:58:57+00:00,Mexico,0,0,0,https://twitter.com/dedricpolite/status/1340657947433705474,[]
Pegaxy_me134340,False,32,The CEO of Ripple has admitted that $XRP has experienced market manipulation by a discord server the past few days! They made a lot of money! 👉 https://t.co/3hWcoJsEgz $Btc $eth $grt https://t.co/dfxVCJklI3 https://t.co/tsMIdMBrnk,2020-12-30 23:45:18+00:00,Argentina,0,0,0,https://twitter.com/Pegaxy_me134340/status/1344429386364174336,[]
EffortOnoboh,False,179,"Lmaooo🤣🤣🤣

Who will SEC sue? Satoshi Nakamoto?

Come off it jhoor! https://t.co/6Bd0Fypmi2",2020-12-29 23:12:31+00:00,Argentina,0,0,2,https://twitter.com/EffortOnoboh/status/1344058746054578177,[]
El_Trader_,False,474,BTC ALCISTA 29150 - #BTCUSDT TradingView https://t.co/pqLYfbS7tC,2020-12-29 11:21:35+00:00,Argentina,0,0,3,https://twitter.com/El_Trader_/status/1343879833818808325,['BTCUSDT']
PBnJay__,False,2138,@Snax5thAve Smaller unit of Bitcoin. 100 mil sats is 1 Bitcoin lol so it’s not a lot but imma let it sit and build on it,2020-12-18 02:36:48+00:00,Trinidad and Tobago,1,0,2,https://twitter.com/PBnJay__/status/1339761504535650305,[]
lawrence_niall,False,21,"Will bitcoin find support at $30000 when it breaks?

$btc $ada $rsr $zil $eth $vet $dot $vidt $link",2020-12-30 23:46:26+00:00,Argentina,0,0,0,https://twitter.com/lawrence_niall/status/1344429670675214339,[]
Pleznaofficial,False,253,"2020 in review: Cointelegraph art team limited edition NFT drop

Read here : https://t.co/kpsLMdkbed

#bitcoin #btc #ethereum #invest #money #finance #trade #btcusd #eth #ripple #xrp #fintech #technology #litecoin #monero

Follow us for latest #crypto and #blockchain news and a… https://t.co/PpDlfe8nKs",2020-12-30 14:51:43+00:00,Argentina,0,0,1,https://twitter.com/Pleznaofficial/status/1344295104056619012,"['bitcoin', 'btc', 'ethereum', 'invest', 'money', 'finance', 'trade', 'btcusd', 'eth', 'ripple', 'xrp', 'fintech', 'technology', 'litecoin', 'monero', 'crypto', 'blockchain']"
kingbaribear,False,1750,Bitcoin give away soo much free money in the past two months I’m depressed I didn’t take a bite,2020-12-30 21:19:32+00:00,Australia,0,0,3,https://twitter.com/kingbaribear/status/1344392704051048448,[]
HemanTrades,False,14,$BTC Just beginning. $HUTMF $CHAIN,2020-08-01 18:30:19+00:00,Mexico,0,0,0,https://twitter.com/HemanTrades/status/1289629550637223938,[]
BJS_CRYPTO,False,9,"I'm raising money for Lost all my Dad's money and ruined Christmas. Click to Donate https://t.co/TRxNsCmnEG @inversebrah @nebraskangooner @kyled116 @hasufl @Nstdms  @TheCryptoDog @crypto_birb @CryptoUB  #BTC  #BTCUSD
Please",2020-12-30 23:14:25+00:00,Argentina,1,2,2,https://twitter.com/BJS_CRYPTO/status/1344421613148786688,"['BTC', 'BTCUSD']"
uvas23,False,351,"@wisewizzz @be_cashy @jesuscamarenag @rogerkver @mises @Bitcoin @Bitcoin_ABC nope. every major crypto has a trading pair with tether. 
Why does tether's 5x not affect them? Perhaps because an increased supply of tethers means only demand for tethers.

Exactly how does someone pressing buy on tether in an exchange, push up the price of bitcoin anyway?",2020-12-30 23:48:37+00:00,Argentina,0,0,1,https://twitter.com/uvas23/status/1344430219546030080,[]
oiltraderlondon,False,1566,Why is no other crypto competing with Bitcoin https://t.co/5eAUUL95JY,2020-12-30 23:56:03+00:00,Argentina,3,0,1,https://twitter.com/oiltraderlondon/status/1344432089723248645,[]
CityAM_Crypto,True,5825,@AlexMascioli - you are a gentleman and a fellow ‘round’ - love you brother from another mother! @bequant_group @WorldMobileTeam @CityAM @amitto @mollylavik #cryptotrading #cryptofunds #hedgefunds #bitcoin $btc https://t.co/5aG65pph7X,2020-01-24 22:48:43+00:00,Spain,0,0,3,https://twitter.com/CityAM_Crypto/status/1220840885123977216,"['cryptotrading', 'cryptofunds', 'hedgefunds', 'bitcoin']"
cezjah,False,424,"The Social Currency isn’t just an amazing primer for blockchain, it also argues a powerful case for how the technology can be used to alleviate poverty, and why. Read the book here https://t.co/S8lK7P7n66

#BTCUSD #cryptocurrencies #Crypto #cryptocurrency #Blockchain #money #BTCC https://t.co/1iawMDG8Q3",2020-12-30 14:01:41+00:00,Argentina,0,0,1,https://twitter.com/cezjah/status/1344282512051224577,"['BTCUSD', 'cryptocurrencies', 'Crypto', 'cryptocurrency', 'Blockchain', 'money', 'BTCC']"
youarejimmy,False,283,He’s learning. #Bitcoin https://t.co/I9xcJ7aTfZ,2020-12-27 18:02:26+00:00,Mexico,0,0,1,https://twitter.com/youarejimmy/status/1343255938153779205,['Bitcoin']
Bobouten,False,72,"@PratikKala Anything that sells itself as ""true Satoshi Nakamoto"" is a scam. Stay away.",2020-12-30 17:29:23+00:00,Argentina,0,0,0,https://twitter.com/Bobouten/status/1344334784609341445,[]
ImBlackDragon,False,805,@theestallion @CashApp Meg get me right $imblackdragon1017 its my birthday #bitcoinmeg #Bitcoin #cryptocurrency,2020-12-17 22:07:53+00:00,United States,0,0,0,https://twitter.com/ImBlackDragon/status/1339693828387823617,"['bitcoinmeg', 'Bitcoin', 'cryptocurrency']"
PresidentBates,False,634,@_cfrank_ What about Bitcoin og?,2020-12-30 21:16:29+00:00,Mexico,1,0,0,https://twitter.com/PresidentBates/status/1344391936162066442,[]
CryptoMainly,False,209,Bitcoin - $BTC  - #BTCUSD chart https://t.co/CUUTMK5Fus,2020-12-30 15:06:26+00:00,Argentina,0,0,1,https://twitter.com/CryptoMainly/status/1344298810378317824,['BTCUSD']
Fkod_Tristan,False,214,"Bitcoin went from 8k to 5.4k in 2 days, I know them niggas SICK who still held they shit",2020-03-17 10:10:14+00:00,Canada,0,0,0,https://twitter.com/Fkod_Tristan/status/1239856560458928128,[]
dapmeup_,False,16189,"Put me on the Bitcoin Meg @theestallion ‼️
$theinnocentone 
And peep the link in my bio while you at it! Let me send you some merch 🤩 #bitcoinmeg #bitcoinmeg",2020-12-17 21:39:49+00:00,United States,0,0,0,https://twitter.com/dapmeup_/status/1339686765800660992,"['bitcoinmeg', 'bitcoinmeg']"
CryptoDayTrade4,False,4,I say $BTC does a massive correction at $29400 to test $22000.,2020-12-30 23:42:41+00:00,Argentina,0,0,0,https://twitter.com/CryptoDayTrade4/status/1344428726948401152,[]
Shillbobaggins2,False,285,$maha - Looking at 14$ short term if $btc behaves.,2020-12-30 23:55:03+00:00,Argentina,0,0,0,https://twitter.com/Shillbobaggins2/status/1344431838073401345,[]
